"effect_id","status","location","implemented","notes"
"95","explicit","scripts/battle_impls/battle_impls.gml; scripts/battle_system/battle_system.gml","yes","No Guard / Lock-On / Mind Reader accuracy bypass helpers route through __battle_should_ignore_accuracy and semi-invuln overrides."
"96","missing",""
"98","missing",""
 "85","explicit","scripts/status_system/status_system.gml (explicit handling)"
"100","missing",""
"101","explicit","scripts/battle_actions/battle_actions.gml (explicit damage handling)"
"102","missing",""
"103","missing",""
"104","missing",""
"105","missing",""
"106","missing",""
"107","missing",""
"108","missing",""
"109","covered_by_stat_changes",""
"110","missing",""
"112","missing",""
"113","explicit","scripts/battle_system/battle_system.gml (explicit handling)","yes","Implemented: Spikes entry damage with grounded checks (Flying/Levitate immune) and Magic Guard immunity to hazard damage; uses stage-safe damage application and animation cues."
"114","missing",""
"115","missing",""
"116","missing","","yes","Implemented: sandstorm weather messages and handling present in scripts/battle_system/battle_system.gml; confirm per-turn damage and immunity rules."
"117","missing",""
"118","missing",""
"119","covered_by_stat_changes",""
"120","missing",""
"121","missing",""
"122","missing",""
"123","missing",""
"124","missing",""
"125","missing",""
"126","missing",""
"127","missing",""
"128","missing",""
"129","missing",""
"130","covered_by_stat_changes",""
"131","missing",""
"133","missing",""
"136","missing",""
"137","missing",""
"138","missing",""
"139","covered_by_stat_changes",""
"140","covered_by_stat_changes",""
"141","covered_by_stat_changes",""
"143","missing",""
"144","missing",""
"145","missing",""
"146","missing",""
"147","missing",""
"148","missing",""
"149","missing",""
"150","missing",""
"151","missing",""
"152","missing",""
"153","missing",""
"154","missing",""
"155","missing",""
"156","explicit","scripts/battle_moves_impls/battle_moves_impls.gml","yes","Semi-invulnerable charge support (Fly/Sky Attack) implemented in two-turn handler."
"157","covered_by_stat_changes",""
"159","missing",""
"160","missing",""
"161","covered_by_stat_changes",""
"162","missing",""
"163","missing",""
"165","missing",""
"166","missing",""
"167","covered_by_stat_changes",""
"168","missing",""
"169","covered_by_stat_changes",""
"170","missing",""
"171","missing",""
"172","missing",""
"173","missing",""
"174","missing",""
"175","covered_by_stat_changes",""
"176","missing",""
"177","missing",""
"178","missing",""
"179","missing",""
"180","missing",""
"181","missing",""
"182","missing",""
"183","covered_by_stat_changes",""
"184","missing",""
"185","missing",""
"186","missing",""
"187","missing",""
"188","missing",""
"189","missing",""
"190","missing",""
"191","missing",""
"192","missing",""
"193","missing",""
"194","missing",""
"195","missing",""
"196","missing",""
"197","missing",""
"198","missing",""
"199","explicit","scripts/PokemonDataLoaders/PokemonDataLoaders.gml (fallback mappings)"
"200","missing",""
"201","missing",""
"202","missing",""
"203","missing",""
"204","missing",""
"205","covered_by_stat_changes",""
"206","covered_by_stat_changes",""
"207","covered_by_stat_changes",""
"208","missing",""
"209","covered_by_stat_changes",""
"210","missing",""
"211","missing",""
"212","covered_by_stat_changes",""
"213","covered_by_stat_changes",""
"214","missing",""
"215","missing",""
"216","missing",""
"217","missing",""
"218","missing",""
"219","covered_by_stat_changes",""
"220","missing",""
"221","missing",""
"222","missing",""
"223","missing",""
"224","missing",""
"225","missing",""
"226","missing",""
"227","missing",""
"228","missing",""
"229","missing",""
"230","covered_by_stat_changes",""
"231","missing",""
"232","missing",""
"233","missing",""
"234","missing",""
"235","missing",""
"236","missing",""
"237","missing",""
"238","missing",""
"239","missing",""
"240","missing",""
"241","missing",""
"242","missing",""
"243","missing",""
"244","missing",""
"245","missing",""
"246","missing",""
"247","missing",""
"248","missing",""
"249","missing",""
"250","explicit","scripts/battle_system/battle_system.gml (explicit handling)","yes","Implemented: Toxic Spikes with grounded checks; Poison-type entrants absorb and clear layers; Steel types and Flying/Levitate are immune; status applied via status_system (damage ticks handled elsewhere)."
"251","missing",""
"252","missing",""
"253","missing",""
"254","explicit","scripts/PokemonDataLoaders/PokemonDataLoaders.gml (fallback mappings)"
"255","explicit","scripts/PokemonDataLoaders/PokemonDataLoaders.gml (fallback mappings)"
"256","missing",""
"257","explicit","scripts/battle_moves_impls/battle_moves_impls.gml","yes","Semi-invulnerable Dig handling implemented in two-turn pipeline."
"258","missing",""
"259","covered_by_stat_changes",""
"260","missing",""
"261","missing",""
"262","missing",""
"263","explicit","scripts/PokemonDataLoaders/PokemonDataLoaders.gml (fallback mappings)"
"264","explicit","scripts/battle_moves_impls/battle_moves_impls.gml","yes","Bounce/airborne semi-invulnerable coverage in two-turn handler."
"266","covered_by_stat_changes",""
"267","explicit","scripts/battle_system/battle_system.gml (explicit handling)","yes","Implemented: Stealth Rock entry damage uses truthy flag, product-of-types multiplier via BATTLE_TYPE_EFFICACY, allows true 0 damage on immunity, and respects Magic Guard."
"268","missing",""
"269","missing",""
"270","explicit","scripts/PokemonDataLoaders/PokemonDataLoaders.gml (fallback mappings)"
"271","missing",""
"272","covered_by_stat_changes",""
"273","explicit","scripts/battle_moves_impls/battle_moves_impls.gml","yes","New vanish phase for Shadow Force / Phantom Force with Protect bypass."
"274","missing",""
"275","missing",""
"276","missing",""
"277","covered_by_stat_changes",""
"278","covered_by_stat_changes",""
"279","missing",""
"280","explicit","scripts/battle_system/battle_system.gml (explicit handling)"
"281","missing",""
"282","missing",""
"283","missing",""
"284","missing",""
"285","covered_by_stat_changes",""
"286","missing",""
"287","missing",""
"288","missing",""
"289","missing",""
"290","missing",""
"291","covered_by_stat_changes",""
"292","missing",""
 "280","explicit","scripts/status_system/status_system.gml (explicit handling)"
"294","missing",""
"295","missing",""
"296","covered_by_stat_changes",""
"297","covered_by_stat_changes",""
"298","missing",""
"299","missing",""
"300","missing",""
"301","missing",""
"302","missing",""
"303","missing",""
"304","missing",""
"305","missing",""
"306","missing",""
"307","missing",""
"308","missing",""
"309","covered_by_stat_changes",""
"310","missing",""
"311","missing",""
"312","explicit","scripts/battle_moves_impls/battle_moves_impls.gml","yes","Sky Drop carrier/target lock implemented with semi-invulnerable state tracking."
"313","covered_by_stat_changes",""
"314","missing",""
"315","missing",""
"316","missing",""
"317","covered_by_stat_changes",""
"318","missing",""
"319","missing",""
"320","missing",""
"321","missing",""
"322","covered_by_stat_changes",""
"323","covered_by_stat_changes",""
"324","missing",""
"325","missing",""
"326","missing",""
"327","missing",""
"328","covered_by_stat_changes",""
"329","covered_by_stat_changes",""
"330","missing",""
"331","covered_by_stat_changes",""
"332","missing",""
"333","missing",""
"334","missing",""
"335","covered_by_stat_changes",""
"336","missing",""
"337","missing",""
"338","missing",""
"339","missing",""
"340","explicit","scripts/battle_system/battle_system.gml (explicit handling)"
"341","explicit","scripts/battle_system/battle_system.gml (explicit handling)","yes","Implemented: Sticky Web applies -1 Speed on grounded switch-ins; Clear Body/White Smoke/Full Metal Body ignore; Contrary reverses to +1; Flying/Levitate immune."
"340","explicit","scripts/battle_system/battle_system.gml (explicit handling)","yes","Implemented: Rototiller targets only grounded Grass-type Pokemon via multi-target pipeline; applies intended stat raises (+1 Atk, +1 SpA) where applicable."
"343","missing",""
"344","covered_by_stat_changes",""
"345","missing",""
"346","missing",""
"347","covered_by_stat_changes",""
"348","missing",""
"349","missing",""
"351","explicit","scripts/PokemonDataLoaders/PokemonDataLoaders.gml (fallback mappings)","yes","Implemented: Flower Shield raises Defense by +1 for all Grass-type Pokemon on the field via multi-target stat-change pipeline."
"351","explicit","scripts/battle_system/battle_system.gml (explicit handling)"
"352","explicit","scripts/battle_system/battle_system.gml (explicit handling)"
 "340","explicit","scripts/status_system/status_system.gml (explicit handling)"
"352","explicit","scripts/battle_system/battle_system.gml (explicit handling)","yes","Implemented: Grassy Terrain heals grounded Pokemon 1/16 max HP each end of turn; halves EQ/Bulldoze/Magnitude; boosts Grass-type moves by 1.3× for grounded attackers; duration tick/clear handled."
"355","missing",""
"356","missing",""
"357","covered_by_stat_changes",""
"358","covered_by_stat_changes",""
"359","covered_by_stat_changes",""
"360","covered_by_stat_changes",""
"361","missing",""
"362","missing",""
"367","explicit","scripts/battle_system/battle_system.gml (explicit handling)","yes","Implemented: Magnetic Flux targets allies with Plus/Minus ability and raises Def and Sp. Def by +1 via multi-target pipeline (not Steel-specific)."
 "351","explicit","scripts/status_system/status_system.gml (explicit handling)"
"365","covered_by_stat_changes",""
"366","covered_by_stat_changes",""
"367","explicit","scripts/battle_system/battle_system.gml (explicit handling)"
"368","missing",""
"369","explicit","scripts/battle_system/battle_system.gml (explicit handling)"
"370","missing",""
"371","missing",""
"372","missing",""
"373","missing",""
"374","missing",""
"375","covered_by_stat_changes",""
"376","missing",""
"377","missing",""
"378","missing",""
"379","missing",""
"369","explicit","scripts/battle_system/battle_system.gml (explicit handling)","yes","Implemented: Electric Terrain boosts Electric-type moves by 1.3× for grounded attackers and blocks Sleep on grounded targets; duration tick/clear handled."
"381","missing",""
"382","missing",""
"383","missing",""
"384","missing",""
"385","missing",""
"386","missing",""
"387","missing",""
"388","covered_by_stat_changes",""
"389","missing",""
"390","covered_by_stat_changes",""
"391","missing",""
"392","explicit","scripts/battle_system/battle_system.gml (explicit handling)"
"393","missing",""
"394","missing",""
"392","explicit","scripts/battle_system/battle_system.gml (explicit handling)","yes","Implemented: Gear Up targets allies with Plus/Minus ability and raises Atk and Sp. Atk by +1 via multi-target pipeline."
"396","covered_by_stat_changes",""
"397","covered_by_stat_changes",""
"398","missing",""
"399","missing",""
"400","missing",""
"401","missing",""
"402","missing",""
"403","missing",""
"404","missing",""
 "392","explicit","scripts/status_system/status_system.gml (explicit handling)"
"406","missing",""
"407","missing",""
 "395","explicit","scripts/status_system/status_system.gml (explicit handling)"
"409","missing",""
"410","missing",""
"411","missing",""
"412","covered_by_stat_changes",""
"413","missing",""
"414","covered_by_stat_changes",""
"415","explicit","scripts/battle_system/battle_system.gml (explicit handling)","partial","Genesis Supernova present in moves.csv; battle_system contains effect scaffolding but per-move unique behavior likely missing."
"416","missing",""
"417","missing",""
"418","explicit","scripts/battle_system/battle_system.gml (explicit handling)","partial","Splintered Stormshards listed; no clear per-move handler found — battle_system may have hooks but move-specific behavior should be implemented as needed."
"419","explicit","scripts/battle_system/battle_system.gml (explicit handling)","partial","Clangorous Soulblaze listed; likely requires per-move implementation for stat boosts and special effects."
"420","missing",""
"421","explicit","scripts/battle_system/battle_system.gml (explicit handling)","partial","Dynamax Cannon referenced; battle_system contains effect scaffolding but move-specific Dynamax interactions are probably unimplemented."
"422","explicit","scripts/battle_system/battle_system.gml (explicit handling)","partial","Snipe Shot listed; verify critical/priority handling — likely needs move-specific code."
"423","explicit","scripts/battle_system/battle_system.gml (explicit handling)","partial","Jaw Lock listed; check battle_system for lock/switch prevention hooks — partial support noted, may need full implementation."
"424","explicit","scripts/PokemonDataLoaders/PokemonDataLoaders.gml (fallback mappings)"
"425","explicit","scripts/PokemonDataLoaders/PokemonDataLoaders.gml (fallback mappings)"
"443","missing",""
"10001","missing",""
 "415","explicit","scripts/status_system/status_system.gml (explicit handling)","partial","Status hooks exist in status_system.gml for parts of this effect; verify exact per-move handling and cross-file coordination."
"10003","missing",""
"10004","missing",""
 "418","explicit","scripts/status_system/status_system.gml (explicit handling)","partial","Status hooks exist in status_system.gml for parts of this effect; verify exact per-move handling and cross-file coordination."
"10006","missing",""
"1044","explicit","scripts/PokemonDataLoaders/PokemonDataLoaders.gml (fallback mappings)"
 "421","explicit","scripts/status_system/status_system.gml (explicit handling)","partial","Status hooks exist in status_system.gml for parts of this effect; verify exact per-move handling and cross-file coordination."
"353","explicit","scripts/battle_system/battle_system.gml (explicit handling)","yes","Implemented: Misty Terrain halves Dragon-type damage vs grounded targets and blocks major status on grounded (sleep/burn/poison/toxic/paralysis/freeze) via status_system; duration tick/clear handled."
"395","explicit","scripts/battle_system/battle_system.gml (explicit handling)","yes","Implemented: Psychic Terrain blocks priority against grounded targets and boosts Psychic-type moves by 1.3× for grounded attackers; duration tick/clear handled."
